STAID,Y7Q10,STATE,LAT_GAGE,LNG_GAGE,LAT_GAGE_UTM,LNG_GAGE_UTM,STANAME,DRAIN_SQKM,HUC02,CLASS,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,pre1940_NDAMS,pre1950_NDAMS,pre1960_NDAMS,pre1970_NDAMS,pre1980_NDAMS,pre1990_NDAMS,pre1940_DDENS,pre1950_DDENS,pre1960_DDENS,pre1970_DDENS,pre1980_DDENS,pre1990_DDENS,pre1940_STOR,pre1950_STOR,pre1960_STOR,pre1970_STOR,pre1980_STOR,pre1990_STOR,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,CANALS_PCT,RAW_DIS_NEAREST_CANAL,RAW_AVG_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,RAW_DIS_NEAREST_MAJ_NPDES,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,CDL_CORN,CDL_COTTON,CDL_RICE,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_PEANUTS,CDL_BARLEY,CDL_DURUM_WHEAT,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_WWHT_SOY_DBL_CROP,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_PASTURE_GRASS,CDL_ORANGES,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS
2193340,0,GA,33.682628,-82.857923,1206098.875,1263043.375,"KETTLE CREEK NEAR WASHINGTON, GA",87.9,3,Ref,6,2.46,33.723165,-82.914696,122.7,121.99,16.16,16.1,23.32,0.132,23.6,10.15,0.044,10.2,68,68,305.9,94.2,305,94,95.6,98,10,5.1,10,6,885.7,2,0.055,12.93,11.52,12.81,8.78,9.44,9.68,11.06,10.82,9.17,8.18,8.85,9.43,6.31,8.03,12.08,16.54,20.95,24.8,26.44,25.92,22.97,17.05,11.75,7.37,sedimentary,100,sedimentary,rgr,95.3,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rgr,0.83,3,1.36,3.06E+12,0.9,0,0.3,48.9,4.3,6.8,12.42,289.8,436.1,56.2,68.3,75.5,53.7,33.5,21,14.5,10.5,7.5,9,13.4,28.2,391.5,70.25,15.09,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,2.5,0,0.14,0,0,31.5,41,0.467,6.4,3.02,64.27,12.72,0.15,0,2.85,0.14,0.02,0.01,0.83,23.8,37.84,2.63,3.57,12.59,12.64,0.07,2.85,0,0.01,0.02,0,0.01,0,0,0,0,0,0,0.02,0,0,0,7.95,0,0,0.01,0.12,0,0,91.85,6.08,2.89,5.55,0.88,0.21,0.23,0,0,98.64,0,1.36,0,0,0,0,0,0,0.14,1.65,1.37,0.29,5.82,58.95,95.15,63.89,92.87,35.98,32.68,31.33,0.3,254.48,177.2,218,128,178,16.8,129,0.547,0.556,2.9,145.8,-0.827,0.562
2193500,0.148,GA,33.612778,-82.7425,1217708.125,1256787.625,"LITTLE RIVER NEAR WASHINGTON, GA.",756.7,3,Non-ref,9,2.14,33.669219,-82.919489,122.35,121.8,16.22,16.2,23.42,0.178,23.7,10.24,0.097,10.4,68,68,306.7,93.7,306,93,96,99,10,5.3,10,6,888.8,1.9,0.056,12.95,11.54,12.79,8.79,9.38,9.56,11.19,10.75,9.12,8.08,8.8,9.38,6.46,8.18,12.23,16.65,21.05,24.88,26.52,26,23.06,17.16,11.87,7.5,sedimentary,96.1,volcanic,rsh,60.6,"Micaceous residuum without much quartz; clay, mostly kaolinite",rsh,0.74,4,1.38,3.06E+12,1.4,0,0.54,47.6,4.2,6.9,12.53,249.4,435.7,55.2,67.7,75.2,53.6,33.7,20.7,14.5,10.3,7.4,8.9,13.1,27.3,387.4,60.54,21.96,10.61,6.89,0,0,0,16,2.11,8.78,0.77,0,0,2,2,3,11,15,16,0.26,0.26,0.4,1.45,1.98,2.11,0.92,0.92,1.08,6.39,8.69,8.78,8,19.8,-999,-999,0,-999,-999,0,0,-999,-999,4.4,0.05,0.05,0,0,29,389,0.514,10.5,4.07,65.69,9.48,0.41,0,3.83,0.21,0.02,0,0.62,23.12,40.09,2.48,5.12,10.15,9.4,0.08,4.46,0,0.01,0.01,0,0,0.01,0,0,0,0,0,0.09,0.04,0,0,6.35,0,0,0.02,0.1,0,0.01,93.35,8.6,4.81,7.43,1.07,0.23,0.28,0,0,87.25,0,10.13,0,0,0,2.62,0,0,0.14,1.66,1.37,0.31,5.68,57.73,95.24,64.69,92.75,35.74,33.9,30.36,0.3,254.81,168.2,243,109,168,22.4,113,0.442,0.44,3.1,150.1,-0.867,0.498
2197520,0.35594,GA,33.368474,-82.468183,1246607.5,1233330.5,"BRIER CREEK NEAR THOMSON, GA.",145.3,3,Non-ref,9,2.03,33.415568,-82.556657,125.37,122.41,16.69,16.8,23.73,0.114,24,10.55,0.08,10.7,69,69,309.7,88.2,308,90,89.3,92,8.7,5,9,5,912.4,1,0.039,13.09,11.28,13.2,9,9.02,10.03,11.06,11.89,10.21,8.42,8.58,9.59,7.09,8.69,12.6,16.98,21.37,25.15,26.66,26.16,23.29,17.48,12.25,7.98,sedimentary,92.8,sedimentary,rgr,50.9,"Residuum with abundant quartz; much less mica than rsh, but equal to clay",rsh,0.8,4,1.18,3.06E+12,2.78,0,1.01,47.2,4.2,4.7,12.75,199,331.5,48.2,60.9,70.4,49,30.3,18.3,12,9.4,7,10.1,13.9,24.6,354.1,67.45,14.58,5.35,12.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,7.9,0.43,0.09,1,2,44.4,273,1.879,5.4,7.8,56.36,15.4,0.46,0,5.51,1.54,0.61,0.14,0.77,21.91,29.42,5.03,3.72,10.93,14.22,1.18,4.45,0.12,0.16,0.05,0,0,0.08,0,0.01,0,0,0,0.16,0.06,0,0,2.38,0,0,1.77,4.76,0,0.19,90.38,39.6,43.1,35.69,1.75,0.45,1.42,0.02,17.17,76.89,0,4.62,1.32,0,0,0,0,0,0.13,2.93,1.43,0.35,5.75,59.4,95.68,52.07,93.43,29.62,26.28,44.1,0.23,260.47,143.9,185,101,145,14.9,108,0.51,0.524,2.4,133.9,-0.694,0.72
2197600,3.9583,GA,33.177091,-82.305679,1264543.25,1214328.875,"BRUSHY CREEK NEAR WRENS, GA.",72.2,3,Non-ref,13,1.28,33.203273,-82.378147,119.87,119.65,17.23,17.4,24.09,0.142,24.3,10.79,0.108,10.9,70,70,308.5,88.5,309,88,90.1,89,9,5,9,5,934.2,1,0.033,12.63,10.84,12.4,8.05,8.03,10.67,11.46,11.61,9.45,7.79,7.88,9.06,7.49,9.1,13.06,17.3,21.68,25.3,26.82,26.29,23.51,17.8,12.61,8.4,sedimentary,100,sedimentary,rs,91.8,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rs,0.78,3,1.26,3.06E+12,0.59,0.7,0.84,56.1,4.7,4.3,12.81,185.8,329.2,43,55.9,64.2,43.6,26.3,16.3,11.1,8.8,6.6,11.1,13,21.9,321.8,62.25,26.78,10.97,0,0,0,0,1,1.39,5.54,4.05,0,0,0,0,0,0,1,1,0,0,0,0,1.39,1.39,0,0,0,0,5.54,5.54,3.6,3.6,-999,-999,0,-999,-999,0,0,-999,-999,26.8,1.45,7.2,0,0,65.4,39,0.54,15.6,12.53,32.59,31.43,0.42,0,7.79,3.66,0.85,0.23,0.22,17.68,11.63,3.28,4.42,9.13,7.98,23.45,8.67,0.59,1.88,6.3,0,0.03,3.99,0.02,1.47,0,0,0,0.05,2.14,0.06,0,1.7,0,0,5.55,4,0,0.97,71.83,42.3,52.92,36.68,2.12,0.58,2.53,0.24,16.21,64.19,0,5.91,12.32,0,1.37,0,0,0,0.12,3.02,1.53,0.27,4.56,60,97.74,43.82,96,28.43,17.2,54.37,0.15,271.31,124.8,165,88,121,14.4,89,0.478,0.429,1.3,110.1,-0.343,0.939
2197830,54.431,GA,33.118206,-81.963728,1296859.5,1212433.875,"BRIER CREEK NEAR WAYNESBORO, GA.",1225.4,3,Non-ref,17,1.33,33.285696,-82.322846,121.32,120.15,16.95,17.1,24.04,0.284,24.7,10.7,0.219,11.2,69.6,70,307.6,90.4,309,93,91,86,9,4.9,9,4,922.4,1,0.032,12.6,10.88,12.47,8.24,8.32,10.73,11.54,11.59,9.67,8.06,7.98,9.23,7.4,9.01,12.97,17.22,21.6,25.26,26.8,26.28,23.46,17.72,12.54,8.31,sedimentary,98.9,sedimentary,rs,43.9,"Sandy residuum, derived by intensive weathering of sandstone formations. Sand locally is in dunes",rl,0.76,5,1.27,3.06E+12,3.01,0.18,1,56,4.5,3.5,12.48,130.7,330.9,44,56.9,65.6,45,27.6,17.2,11.9,9.2,6.7,11.1,13.4,22.9,331.6,64.86,14.33,10.53,6,4.27,0,0,41,3.35,11.72,6.46,4,0.33,7,11,28,33,38,39,0.57,0.9,2.29,2.69,3.1,3.18,2.25,3.34,5.8,8.3,10.61,11,2.5,42.6,44.6,46.4,0,-999,-999,0,0,-999,-999,47.1,0.8,0.63,2,12.4,41.4,1060,0.865,11.6,6.49,45.06,16.18,0.46,0,5.03,1.11,0.28,0.06,1.1,17.18,22.94,4.94,5.98,12.56,7.11,9.07,11.47,0.69,0.63,0.97,0,0,0.92,0,0.53,0,0,0,0.09,0.59,0.01,0,1.78,0,0,4.49,3.63,0,0.56,85.79,19.18,18.1,17.92,1.43,0.42,0.95,0.08,28.97,48.91,1.13,9.94,8.53,0,2.52,0,0,0,0.11,4.25,1.52,0.44,4.89,59.93,97.2,40.44,95.36,23.63,18.8,57.57,0.16,268,120.7,185,54,122,26.1,54,0.509,0.519,2.6,138.7,-0.751,0.66
2198000,74.953,GA,32.933492,-81.651222,1328616.5,1196364.875,"BRIER CREEK AT MILLHAVEN, GA",1675.7,3,Non-ref,16,0.86,33.219393,-82.192033,121.04,121,17.08,18,24.24,0.427,25.1,10.88,0.367,11.7,69.6,70,307.5,90.5,310,86,90.2,89,9.1,4.7,10,4,928.1,0.8,0.029,12.42,10.73,12.2,8.08,8.23,11.13,11.83,11.79,9.64,8,7.8,9.2,7.66,9.26,13.2,17.4,21.78,25.4,26.91,26.4,23.61,17.91,12.74,8.54,sedimentary,99.2,sedimentary,rl,38.9,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.76,5,1.37,3.06E+12,3.2,0.15,0.93,59.2,4.7,3.5,12.42,147.9,331,42.6,55.2,63.1,43,26.7,16.9,12.1,9.4,6.8,11.4,13.4,22.1,322.7,63.65,15.42,8.92,4.54,7.48,0,0,46,2.75,9.18,4.98,4,0.24,7,11,30,36,43,44,0.42,0.66,1.79,2.15,2.57,2.63,1.64,2.45,4.44,6.5,8.37,8.65,3.7,71.2,79.7,81.7,0,-999,-999,0,0,-999,-999,50.7,0.61,3.05,2,12.4,44.2,1280,0.764,12.2,6.75,40.04,18.96,0.41,0,4.93,1.4,0.34,0.08,0.86,13.77,22.07,4.19,6.98,10.29,5.93,13.03,14.88,0.84,1.34,1.17,0,0,1.23,0.01,1.77,0,0,0,0.09,0.6,0.01,0,1.71,0,0,5.34,3.46,0,0.63,82.63,19.69,19.88,18.86,1.37,0.4,1.1,0.06,25.65,48.31,1.42,10.89,8.89,0,4.84,0,0,0,0.11,4.29,1.52,0.47,4.61,59.95,96.99,39.7,95.01,23.47,18.35,58.18,0.15,272.75,106.9,185,31,108,32.9,32,0.493,0.5,2.3,134.7,-0.703,0.711
2198100,2.278,GA,32.937658,-81.815392,1313459.875,1194542.375,"BEAVERDAM CREEK NEAR SARDIS, GA",79.5,3,Ref,10,2.37,32.964252,-81.873929,119.28,119.71,17.57,17.7,24.87,0.092,25.1,11.38,0.087,11.6,69,69,303.7,92.5,305,91,87.9,88,9.9,4,10,4,949.7,0.2,0.041,11.83,10.35,11.2,7.48,8.01,12,12.75,12.31,9.02,7.84,7.35,9.12,8.5,10.01,13.91,17.95,22.28,25.77,27.16,26.7,24.07,18.53,13.27,9.24,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.82,3,1.23,3.06E+12,0.84,0,0.27,66,5,5,12.52,160.8,329.2,37.3,49.9,55.1,36,23.2,16,12,10,7,11.4,13,19.3,290.4,68.8,24.58,6.62,0,0,0,0,1,1.26,1.12,0.54,0,0,0,0,0,0,1,1,0,0,0,0,1.26,1.26,0,0,0,0,1.12,1.12,8.6,8.6,-999,-999,0,-999,-999,0,0,-999,-999,51.7,0.01,3.69,0,0,32.5,21,0.264,10.1,3.5,36.12,13.62,0.06,0,3.08,0.31,0.1,0,0.1,3.56,29.74,2.81,9.21,5.25,2.23,11.38,31.83,0.31,1.85,0.24,0,0,0.75,0.02,2.19,0,0,0,0,0.38,0,0,0.75,0,0,3.12,2.21,0,0.76,87.73,2.67,1.31,2.68,0.85,0.35,0.4,0,8.4,36.39,2.36,26.29,9.1,0,17.46,0,0,0,0.11,3.77,1.52,0.59,4.14,60,96.8,40.03,94.35,23.43,18.94,57.62,0.15,288.82,82.5,115,58,82,10,58,0.43,0.421,1.6,94.4,-0.077,0.997
2201000,8.0434,GA,32.975709,-82.609854,1239800.375,1188071.625,"WILLIAMSON SWAMP CREEK AT DAVISBORO, GA",285.8,3,Non-ref,13,1.43,33.009685,-82.728923,120.43,119.62,17.15,17.6,24.09,0.145,24.5,11,0.13,11.3,69.9,69,310.5,82.8,311,84,94.2,90,9.9,5,9,5,927.5,1,0.039,12.68,11.24,12.76,8.24,7.8,10.38,11.42,11.6,9.43,7.54,8.08,9.25,7.65,9.35,13.27,17.46,21.69,25.26,26.82,26.28,23.49,17.83,12.77,8.7,sedimentary,100,sedimentary,rl,93,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.75,4,1.14,3.06E+12,5.48,8.06,0.93,50.4,5,4.3,12.85,158.3,338.2,45.5,60.4,69.1,46.5,28.6,17.8,12.4,11.2,9,9.3,11.9,22.7,344.4,55.57,27.72,12.67,4.04,0,0,0,8,2.8,8.63,5.79,0,0,0,0,3,8,8,8,0,0,1.05,2.8,2.8,2.8,0,0,5.38,8.63,8.63,8.63,9.1,14.2,-999,-999,0,-999,-999,0,0,-999,-999,20.3,0.04,1.38,1,0,41.5,162,0.567,16.5,4.86,53.84,17.13,0.46,0,3.68,0.78,0.27,0.13,0.02,18.01,29.86,5.97,4.63,9.62,8.32,8.81,9,0.44,0.52,0.54,0,0,0.52,0.01,0.22,0,0,0,0.31,1.21,0.01,0,1.98,0,0,3.59,4.24,0,1.58,85.26,23.84,15.7,21.54,1.6,0.5,0.81,0.12,19.81,58.01,0,9.44,12.48,0,0.27,0,0,0,0.13,3.1,1.51,0.35,4.63,60,98.52,45.75,97.01,27.85,19.32,52.83,0.17,276.81,122.7,167,82,124,13.9,82,0.479,0.494,1.8,99.4,-0.163,0.987
2201230,14.288,GA,32.8146,-82.23512,1276852.25,1175239.375,"OGEECHEE RIVER AT MIDVILLE, GA",3359,3,Non-ref,11,1.41,33.150514,-82.623206,120.26,119.5,17.23,18,24.18,0.432,25,10.97,0.369,11.9,69.5,70,310.4,86.3,313,81,89.9,90,9.3,4.7,10,4,934.1,0.7,0.039,12.71,11.06,12.61,8.25,8.15,10.27,11.47,11.52,9.3,7.72,8.06,9.13,7.65,9.28,13.22,17.44,21.78,25.38,26.89,26.36,23.6,17.93,12.72,8.59,sedimentary,84.99,sedimentary,rl,42.66,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al,0.79,6,1.54,3.06E+12,3.52,0,0.89,52.1,4.5,4.5,12.67,188.2,336.6,45,58.6,66.9,45.6,28,17.2,12.2,9.7,7.3,9.6,12.3,22,334.4,60.64,17.25,10.18,5.92,4.44,1.48,0.11,90,2.68,12.74,4.85,0,0,6,12,34,63,78,90,0.18,0.36,1.01,1.88,2.32,2.68,1.89,2.44,5.72,10.78,12.23,12.74,6,45.8,-999,-999,0,-999,-999,0,0,-999,-999,16.9,0.07,4.1,0,0,38,2195,0.653,13.6,4.53,51.6,16.6,0.44,0,3.79,0.59,0.12,0.02,0.2,18.62,28.03,4.96,5.19,9.15,6.75,9.85,11.74,0.54,1.4,1.18,0,0.01,0.78,0.02,1.17,0,0,0,0.17,1.3,0.02,0,1.83,0,0,2.56,2.93,0,0.45,86.17,9.8,7.8,9.18,1.29,0.35,0.54,0.02,15.23,63.84,0,11.84,7.49,0,1.52,0.07,0,0,0.12,3.07,1.48,0.39,4.82,59.6,96.75,48.29,94.83,27.84,23.14,49.03,0.2,272.23,121.7,225,53,119,33.5,54,0.4,0.384,2.4,138,-0.744,0.669
2202040,34.265,GA,32.649056,-81.840669,1315916.25,1162351.875,"OGEECHEE RIVER AT ROCKY FORD RD, NR ROCKY FORD, GA",5064.3,3,Non-ref,12,1.33,33.053464,-82.442362,119.86,121.89,17.46,18.6,24.42,0.516,25.3,11.17,0.429,12,69.5,70,309.7,86.5,314,80,89.5,86,9.5,4.5,10,4,944.3,0.5,0.033,12.49,10.88,12.23,8.07,8.07,10.67,11.82,11.76,9.2,7.74,7.86,9.07,7.97,9.56,13.48,17.65,21.99,25.54,27.01,26.5,23.79,18.17,12.95,8.85,sedimentary,90,sedimentary,rl,57.3,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al,0.79,6,1.61,3.06E+12,3.4,0,0.84,55.8,4.7,5,12.76,265.9,334.1,42.7,55.7,63.1,42.8,26.6,16.7,12.2,9.9,7.5,10,12.2,21,320.4,60.81,17.74,10.25,5.13,3.21,2.73,0.14,124,2.45,11.41,3.95,1,0.02,9,17,43,83,108,124,0.18,0.34,0.85,1.64,2.13,2.45,1.39,1.88,4.31,9.55,10.92,11.41,8.5,71.5,9.6,9.6,0,-999,-999,0,0,-999,-999,21.5,0.05,2.65,2,2.2,41.2,3265,0.645,13.1,4.78,43.16,20.11,0.4,0,3.79,0.81,0.16,0.02,0.15,13.43,26.1,3.64,6.15,7.48,5.86,14.25,16.81,0.95,1.92,2.17,0,0.01,1.34,0.02,2.13,0,0,0,0.14,1.13,0.02,0,1.71,0,0,3.02,3.17,0,0.48,82.74,8.58,6.88,8.04,1.23,0.38,0.65,0.01,12.12,58.68,0.3,12.72,12.3,0,3.84,0.05,0,0,0.12,3.04,1.5,0.4,4.36,59.74,96.53,46.55,94.31,27.76,21.61,50.63,0.18,278.84,105.4,225,33,99,37.1,33,0.377,0.344,2,129.8,-0.64,0.769
2202500,117.26,GA,32.19159,-81.415945,1362879.625,1117913.125,"OGEECHEE RIVER NEAR EDEN, GA",6887.6,3,Non-ref,14,1.07,32.92172,-82.234871,120.6,125.01,17.76,18.8,24.64,0.58,25.7,11.39,0.548,12.8,69.7,70,311.1,83.9,318,71,88.7,98,9.6,4.4,12,5,957.9,0.4,0.034,12.31,10.5,11.82,7.99,8.16,11.35,12.19,12.5,9.48,7.59,7.72,8.99,8.29,9.86,13.74,17.88,22.18,25.69,27.13,26.63,23.97,18.42,13.21,9.14,sedimentary,86.1,quarternary,rl,60.5,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",al,0.77,6,1.48,3.06E+12,3.98,2.46,0.95,55.5,4.6,5,12.81,271.4,324.9,41.3,53.5,60.2,40.6,25.7,16.7,12.7,11.2,8.5,10.1,12.2,20.3,313,59.89,18.47,9.65,5.4,2.57,3.75,0.27,164,2.38,10.27,3.79,2,0.03,12,21,65,113,144,164,0.17,0.3,0.94,1.64,2.09,2.38,1.29,1.67,3.96,8.06,9.54,10.27,19.3,113.6,22.2,47,0,-999,-999,0,0.01,55,55,26.3,0.04,2.01,3,4.6,42.2,5219,0.758,12.6,4.97,38.99,21.32,0.49,0,3.82,0.92,0.2,0.04,0.14,10.35,25.25,3.39,6.55,6.66,5.12,16.2,19.83,1.06,1.98,2.69,0,0.01,2.09,0.01,1.95,0,0,0,0.11,0.96,0.02,0,1.55,0,0,3.15,3.01,0,0.47,81.99,10.95,8.52,10.47,1.28,0.4,0.73,0.04,9.96,54.41,1.22,14.76,13.35,0,6.26,0.04,0,0,0.12,3.4,1.51,0.45,4,59.81,96.52,44.19,94.27,26.56,20.38,53.06,0.17,287.23,90.4,225,6,84,41.8,7,0.385,0.356,1.8,134,-0.695,0.719
2202600,0.096152,GA,32.16798,-81.488167,1356583.5,1114279.125,"BLACK CREEK NEAR BLITCHTON, GA",590.5,3,Ref,11,1.85,32.281897,-81.640403,122.55,123.94,18.81,18.9,25.51,0.103,25.7,12.4,0.1,12.7,70.7,70,317.7,71.5,318,72,93.2,96,11,5,11,5,1001.3,0,0.094,11.56,9.13,10.34,7.63,8.83,13.52,13.2,14.92,10.63,7.05,7.18,8.56,9.72,11.28,14.88,18.9,22.99,26.2,27.59,27.12,24.67,19.46,14.43,10.46,quarternary,94.4,quarternary,rl,92.1,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",gp,0.59,6,1.32,3.06E+12,2.53,0,0.82,43,4.8,2.1,13.44,230.8,299.1,34.9,43.8,47.2,31.6,22.4,16.2,14.2,14.8,12.1,10.4,12.6,18,278.2,60.27,16.68,15.14,3.91,3.24,0.76,0,9,1.52,4.33,1.81,0,0,0,2,7,9,9,9,0,0.34,1.19,1.52,1.52,1.52,0,1.17,3.39,4.33,4.33,4.33,18.3,25.2,-999,-999,0,-999,-999,0,0,-999,-999,11.3,0,1.99,0,0,48.4,457,0.774,10.5,6.37,27.6,26.69,0.25,0,4.3,1.76,0.21,0.1,0.04,0.97,24.58,2.05,7.19,5.32,2.62,24.07,25.05,1.49,3.11,4.63,0,0,5.84,0,2.64,0,0,0,0.02,0.37,0,0,0.64,0,0,2.19,2.04,0,0.22,78.29,16.41,14.54,16.54,1.54,0.46,1.14,0.06,0.9,16.55,5.48,39.47,10.79,0,26.81,0,0,0,0.1,5.85,1.52,0.83,1.82,60,96.89,29.64,95.09,17.18,14.28,68.55,0.13,326.11,34.8,74,10,33,11.5,10,0.387,0.359,0.3,118.1,-0.471,0.882
